Common,unitType,FullName,Armor,ArmorIcons,Structure,StructureIcons,Movement,TMM,BasePV,RegPV,VetPV,RegSkill,VetSkill,SpecialRules,name,model,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
0,BattleArmor,Void Medium Battle Armor (DCA)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Void Medium Battle Armor,(DCA)(Sqd4),Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Void Medium Battle Armor (Nova Cat)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Void Medium Battle Armor,(Nova Cat)(Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Void Medium Battle Armor (Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Void Medium Battle Armor,(Sqd4),Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Angerona Scout Suit (Recon)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Angerona Scout Suit,(Recon)(Sqd4),Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Angerona Scout Suit (Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Angerona Scout Suit,(Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Ironhold Assault Battle Armor (Fire)(Sqd5),1,A,1,S,1L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Ironhold Assault Battle Armor,(Fire)(Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],20,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,20x3,,,,,,
0,BattleArmor,Ironhold Assault Battle Armor (Sqd5),1,A,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Ironhold Assault Battle Armor,(Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],10,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,10x3,,,,,,
0,BattleArmor,Kopis Assault Battle Armor (Anti-Infantry)(Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kopis Assault Battle Armor,(Anti-Infantry)(Sqd4),Medium Pulse Laser,4,6,2/4/6,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x6,4x2,,,,,
0,BattleArmor,Kopis Assault Battle Armor 'The Dark Alley'(Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kopis Assault Battle Armor,'The Dark Alley'(Sqd4),Medium Laser,8,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x5,,,,,,
0,BattleArmor,Ravager Assault Battle Armor (Sqd4),1,A,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Ravager Assault Battle Armor,(Sqd4),BA Recoilless Rifle (Heavy),4,3,3/5/7,Rocket Launcher 1,8,NODAMAGEFIXME,3/7/12,,,,,,,,,,,,,,,,,,,,,4x3,8xNODAMAGEFIXME,,,,,
0,BattleArmor,Thunderbird Battle Armor [AP Gauss](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Thunderbird Battle Armor,[AP Gauss](Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Thunderbird Battle Armor [ER Laser](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Thunderbird Battle Armor,[ER Laser](Sqd5),ER Small Laser,5,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x5,,,,,,
0,BattleArmor,Thunderbird Battle Armor [Pulse Laser](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Thunderbird Battle Armor,[Pulse Laser](Sqd5),Small Pulse Laser,5,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Warg Assault Battle Armor (Sqd5),1,A,1,S,1L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Warg Assault Battle Armor,(Sqd5),Small Pulse Laser,5,3,2/4/6,Machine Gun (Light),5,1,2/4/6,SRM 3,30,2,3/6/9,,,,,,,,,,,,,,,,,5x3,5x1,30x2,,,,
0,BattleArmor,Afreet Medium Battle Armor (Interdictor)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Afreet Medium Battle Armor,(Interdictor)(Sqd5),Machine Gun (Heavy),5,3,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Clan Medium Battle Armor (Rache)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Clan Medium Battle Armor,(Rache)(Sqd5),Machine Gun (Medium),5,2,1/2/3,SRM 3 (OS),30,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,30x2,,,,,
0,BattleArmor,Elemental Battle Armor (Fire) [AP Gauss](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Fire) [AP Gauss](Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,
0,BattleArmor,Elemental Battle Armor (Fire) [Flamer](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Fire) [Flamer](Sqd5),Flamer [BA],5,2,1/2/3,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,10x2,,,,,
0,BattleArmor,Elemental Battle Armor (Fire) [MicroPL](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Fire) [MicroPL](Sqd5),Micro Pulse Laser,5,3,1/2/3,SRM 2 (OS),10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,
0,BattleArmor,Elemental Battle Armor (Space) [Flamer](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Space) [Flamer](Sqd5),Flamer [BA],5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Elemental Battle Armor (Space) [MG](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Space) [MG](Sqd5),Machine Gun (Medium),5,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Elemental Battle Armor (Space) [MicroPL](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Elemental Battle Armor,(Space) [MicroPL](Sqd5),Micro Pulse Laser,5,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Fa Shih Battle Armor (Support) [King David](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Fa Shih Battle Armor,(Support) [King David](Sqd4),Gauss Rifle [King David],4,1,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Fa Shih Battle Armor (Support) [Plasma](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Fa Shih Battle Armor,(Support) [Plasma](Sqd4),Plasma Rifle (Man-Portable),4,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Gnome Battle Armor (LRM)(Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Gnome Battle Armor,(LRM)(Sqd5),Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,LRM 4,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,5x3,3x5,,,,,
0,BattleArmor,Golem Assault Armor (Support)(Sqd5),1,A,1,S,2L,0,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Golem Assault Armor,(Support)(Sqd5),Advanced SRM 6,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Gray Death Heavy Suit (Sqd4),0,,1,S,2L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Gray Death Heavy Suit,(Sqd4),Support PPC,4,2,2/5/7,SRM 4 (OS),24,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,24x2,,,,,
0,BattleArmor,Infiltrator Mk. II Battle Armor (Magnetic)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Infiltrator Mk. II Battle Armor,(Magnetic)(Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Kage Light Battle Armor (Space)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kage Light Battle Armor,(Space)(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Longinus Battle Armor (Magnetic)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Longinus Battle Armor,(Magnetic)(Sqd4),Machine Gun (Heavy),4,3,1/2/2,Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,
0,BattleArmor,Nighthawk PA(L) Mk. XXX(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Nighthawk PA(L),Mk. XXX(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Raiden Battle Armor (Anti-Infantry)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Raiden Battle Armor,(Anti-Infantry)(Sqd4),Machine Gun (Medium),4,2,1/2/3,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,
0,BattleArmor,Rottweiler Battle Armor (Firedrake)(Sqd4),0,,1,S,5L,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Rottweiler Battle Armor,(Firedrake)(Sqd4),Needler (Firedrake),16,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,16x1,,,,,,
0,BattleArmor,Sloth Battle Armor (Interdictor)(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Sloth Battle Armor,(Interdictor)(Sqd4),ER Small Laser,8,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,8x3,,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Asterion Upgrade)[MRR](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Asterion Upgrade)[MRR](Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Asterion Upgrade)[PPC](Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Asterion Upgrade)[PPC](Sqd4),Machine Gun (Medium),4,2,1/2/3,Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,
0,BattleArmor,Trinity Medium Battle Armor (Theseus Support)'Killshot'(Sqd4),0,,1,S,3L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Trinity Medium Battle Armor,(Theseus Support)'Killshot'(Sqd4),Rocket Launcher 4,4,NODAMAGEFIXME,3/7/12,Rocket Launcher 5,4,NODAMAGEFIXME,3/7/12,Grenade Launcher (Micro),4,1,1/2/2,,,,,,,,,,,,,,,,,4xNODAMAGEFIXME,4xNODAMAGEFIXME,4x1,,,,
0,BattleArmor,Black Wolf Battle Armor [ERSPL](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Black Wolf Battle Armor,[ERSPL](Sqd5),ER Small Pulse Laser,5,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x5,,,,,,
0,BattleArmor,Black Wolf Battle Armor [Heavy Flamer](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Black Wolf Battle Armor,[Heavy Flamer](Sqd5),Heavy Flamer [BA],5,4,2/3/4,,,,,,,,,,,,,,,,,,,,,,,,,5x4,,,,,,
0,BattleArmor,Black Wolf Battle Armor [Heavy Mortar](Sqd5),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Black Wolf Battle Armor,[Heavy Mortar](Sqd5),Mortar (Heavy),5,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Black Wolf Battle Armor [LBX](Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Black Wolf Battle Armor,[LBX](Sqd5),Battle Armor LB-X AC,5,1,2/5/8,,,,,,,,,,,,,,,,,,,,,,,,,5x1,,,,,,
0,BattleArmor,Black Wolf Battle Armor [Plasma](Sqd5),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Black Wolf Battle Armor,[Plasma](Sqd5),Plasma Rifle (Man-Portable),5,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Buraq Fast Battle Armor (Hunter-Killer)(Sqd5),0,,1,S,5L,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Buraq Fast Battle Armor,(Hunter-Killer)(Sqd5),Machine Gun (Bearhunter AC),5,3,0/1/2,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,
0,BattleArmor,Buraq Fast Battle Armor (Sqd5),0,,1,S,5L,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Buraq Fast Battle Armor,(Sqd5),Machine Gun (Medium),10,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x2,,,,,,
0,BattleArmor,Buraq Fast Battle Armor (Support)(Sqd5),0,,1,S,5L,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Buraq Fast Battle Armor,(Support)(Sqd5),Advanced SRM 2,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,
0,BattleArmor,Constable Pacification Suit [ECM] (Sqd5),0,,1,S,3J,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Constable Pacification Suit,[ECM] (Sqd5),Grenade Launcher (Heavy),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,
0,BattleArmor,Constable Pacification Suit [Sensor] (Sqd5),0,,1,S,3J,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Constable Pacification Suit,[Sensor] (Sqd5),Grenade Launcher (Heavy),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,
0,BattleArmor,Constable Pacification Suit [LMG] (Sqd5),0,,1,S,3J,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Constable Pacification Suit,[LMG] (Sqd5),Machine Gun (Light),5,1,2/4/6,Grenade Launcher (Heavy),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,5x1,10x1,,,,,
0,BattleArmor,Constable Pacification Suit [SRM] (Sqd5),0,,1,S,3J,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Constable Pacification Suit,[SRM] (Sqd5),Grenade Launcher (Heavy),10,1,1/2/3,SRM 1,5,2,3/6/9,,,,,,,,,,,,,,,,,,,,,10x1,5x2,,,,,
0,BattleArmor,Constable Pacification Suit [TAG] (Sqd5),0,,1,S,3J,+2,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, TAG9",Constable Pacification Suit,[TAG] (Sqd5),Grenade Launcher (Heavy),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,
0,BattleArmor,Wraith Battle Armor (Anti-Infantry)(Sqd5),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Wraith Battle Armor,(Anti-Infantry)(Sqd5),Needler (Firedrake),10,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x1,,,,,,
0,BattleArmor,Wraith Battle Armor (Sqd5),0,,1,S,1J,+1,0,0,0,5,4,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Wraith Battle Armor,(Sqd5),Machine Gun (Medium),10,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,10x2,,,,,,
0,BattleArmor,Fusilier Battle Armor (Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Fusilier Battle Armor,(Sqd4),Gauss Rifle [Magshot],4,2,3/6/9,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,4x2,4x1,,,,,
0,BattleArmor,Fusilier Battle Armor (Upgrade)(Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Fusilier Battle Armor,(Upgrade)(Sqd4),Plasma Rifle (Man-Portable),4,2,2/4/6,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,4x2,4x1,,,,,
0,BattleArmor,PAB-28 Sniper Suit (Sqd4),0,,1,S,1L,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",PAB-28 Sniper Suit,(Sqd4),Gauss Rifle [David],8,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,8x1,,,,,,
0,BattleArmor,Sea Fox Amphibious Armor (Sqd4),0,,1,S,2U,0,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Sea Fox Amphibious Armor,(Sqd4),SRM 1 (OS),4,2,3/6/9,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,4x2,4x1,,,,,
0,BattleArmor,Kishi Ceremonial Armor (Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Kishi Ceremonial Armor,(Sqd4),Machine Gun (Heavy),4,3,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Oni Battle Armor [Bearhunter](Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Oni Battle Armor,[Bearhunter](Sqd4),Machine Gun (Bearhunter AC),4,3,0/1/2,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Oni Battle Armor [MRR](Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Oni Battle Armor,[MRR](Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Oni Battle Armor [PPC](Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Oni Battle Armor,[PPC](Sqd4),Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Oni Battle Armor [Narc](Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Oni Battle Armor,[Narc](Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Zou Heavy Battle Armor (C3)(Sqd4),0,,1,S,2J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Zou Heavy Battle Armor,(C3)(Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Zou Heavy Battle Armor (Sqd4),0,,1,S,2J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Zou Heavy Battle Armor,(Sqd4),Medium Laser,4,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,
0,BattleArmor,Amazon Battle Armor [MRR](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Amazon Battle Armor,[MRR](Sqd4),BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,
0,BattleArmor,Amazon Battle Armor [Support PPC](Sqd4),0,,1,S,1J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Amazon Battle Armor,[Support PPC](Sqd4),Support PPC,4,2,2/5/7,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Shen Long Battle Armor [David Light Gauss](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shen Long Battle Armor,[David Light Gauss](Sqd4),Gauss Rifle [David],16,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,16x1,,,,,,
0,BattleArmor,Shen Long Battle Armor [Interdictor](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Shen Long Battle Armor,[Interdictor](Sqd4),Flamer [BA],8,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
0,BattleArmor,Shen Long Battle Armor [MG](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shen Long Battle Armor,[MG](Sqd4),Machine Gun (Medium),16,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,16x2,,,,,,
0,BattleArmor,Shen Long Battle Armor [MRM](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shen Long Battle Armor,[MRM](Sqd4),MRM 5,3,5,3/8/15,,,,,,,,,,,,,,,,,,,,,,,,,3x5,,,,,,
0,BattleArmor,Shen Long Battle Armor [Pop-Up Mine](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shen Long Battle Armor,[Pop-Up Mine](Sqd4),Grenade Launcher (Heavy),8,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,8x1,,,,,,
0,BattleArmor,Shen Long Battle Armor [SRM](Sqd4),0,,1,S,4L,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Shen Long Battle Armor,[SRM](Sqd4),SRM 4,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,12x2,,,,,,
0,BattleArmor,Leonidas Battle Armor (David)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Leonidas Battle Armor,(David)(Sqd4),Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Leonidas Battle Armor (FireDrake)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Leonidas Battle Armor,(FireDrake)(Sqd4),Needler (Firedrake),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,
0,BattleArmor,Leonidas Battle Armor (Sensor)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Leonidas Battle Armor,(Sensor)(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Leonidas Battle Armor (TAG)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6, TAG9",Leonidas Battle Armor,(TAG)(Sqd4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BattleArmor,Leonidas Battle Armor (MG)(Sqd4),0,,1,S,3J,+2,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Leonidas Battle Armor,(MG)(Sqd4),Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,BattleArmor,Ogre Battle Armor (Interdictor)(Sqd4),0,,1,S,2J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm, ECM6",Ogre Battle Armor,(Interdictor)(Sqd4),SRM 2,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
0,BattleArmor,Ogre Battle Armor (Sqd4),0,,1,S,2J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Ogre Battle Armor,(Sqd4),SRM 2,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
0,BattleArmor,Xiphos Assault Battle Armor A(Sqd4),0,,1,S,2J,+1,0,0,0,6,5,"Special: No Turret, Mechanized, Nimble, Spotter, Swarm",Xiphos Assault Battle Armor,A(Sqd4),BA Recoilless Rifle (Light),4,2,2/4/6,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x2,4x2,,,,,
