Common,unitType,FullName,Armor,ArmorIcons,Structure,StructureIcons,Movement,TMM,BasePV,RegPV,VetPV,RegSkill,VetSkill,SpecialRules,name,model,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
0,SupportTank,Paramour Mobile Repair Vehicle ,3,AAA,3,SSS,4T,+1,0,0,0,6,5,"Special: No Turret, APC2",Paramour Mobile Repair Vehicle,None,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
0,SupportTank,Prometheus Combat Support Bridgelayer ,5,AAAAA,3,SSS,3T,+1,0,0,0,6,5,Special: No Turret,Prometheus Combat Support Bridgelayer,None,LRM 15,2,5,7/14/21,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,1x5,,,,,
0,SupportTank,Nifty Transportable Field Repair Unit ,3,AAA,3,SSS,3T,+1,0,0,0,6,5,Special: No Turret,Nifty Transportable Field Repair Unit,None,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
0,VTOL,Aeron Strike VTOL (BAP),2,AA,2,SS,12V,+4,0,0,0,6,5,"Special: No Turret, ECM6",Aeron Strike VTOL,(BAP),ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,VTOL,Aeron Strike VTOL ,2,AA,2,SS,12V,+4,0,0,0,5,4,"Special: No Turret, ECM6",Aeron Strike VTOL,,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,SupportTank,Augustus MBT A3,5,AAAAA,4,SSSS,3T,+1,0,0,0,6,5,,Augustus MBT,A3,AC/5,1,5,6/12/18,AC/2,2,2,8/16/24,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
0,VTOL,Balac Strike VTOL (LRM),2,AA,2,SS,10V,+4,0,0,0,5,4,Special: No Turret,Balac Strike VTOL,(LRM),LRM 15,4,5,7/14/21,ER Medium Laser,1,7,5/10/15,,,,,,,,,,,,,,,,,,,,,4x5,1x7,,,,,
0,VTOL,Balac Strike VTOL (Spotter),2,AA,2,SS,11V,+4,0,0,0,5,4,"Special: No Turret, ECM6, TAG9",Balac Strike VTOL,(Spotter),ATM 6,3,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,3x5,,,,,,
0,VTOL,Balac Strike VTOL ,2,AA,2,SS,11V,+4,0,0,0,5,4,Special: No Turret,Balac Strike VTOL,None,ER Medium Laser,1,7,5/10/15,ATM 6,3,5,5/10/15,,,,,,,,,,,,,,,,,,,,,1x7,3x5,,,,,
0,Tank,Bolla Stealth Tank (RotS) A,6,AAAAAA,3,SSS,5W,+2,0,0,0,5,4,"Special: ECM6, TAG9",Bolla Stealth Tank (RotS),A,Machine Gun,1,2,1/2/3,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,1x2,1x8,,,,,
0,Tank,Bolla Stealth Tank (RotS) B,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,Special: ECM6,Bolla Stealth Tank (RotS),B,Machine Gun,1,2,1/2/3,MML 7,2,5,3/14/21,Magshot Gauss Rifle,3,2,3/6/9,,,,,,,,,,,,,,,,,1x2,2x5,3x2,,,,
0,Tank,Bolla Stealth Tank (RotS) C,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,"Special: ECM6, TAG9",Bolla Stealth Tank (RotS),C,Machine Gun,2,2,1/2/3,Light AC/5,1,5,5/10/15,Streak SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,2x2,1x5,8x2,,,,
0,Tank,Bolla Stealth Tank Comminus,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,Special: ECM6,Bolla Stealth Tank,Comminus,Machine Gun,1,2,1/2/3,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,1x2,1x8,,,,,
0,Tank,Bolla Stealth Tank Dominus,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,Special: ECM6,Bolla Stealth Tank,Dominus,Machine Gun,1,2,1/2/3,Light AC/5,2,5,5/10/15,Heavy Flamer,1,4,2/3/4,,,,,,,,,,,,,,,,,1x2,2x5,1x4,,,,
0,Tank,Bolla Stealth Tank Infernus,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,Special: ECM6,Bolla Stealth Tank,Infernus,Machine Gun,1,2,1/2/3,Streak SRM 6,12,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,12x2,,,,,
0,Tank,Bolla Stealth Tank Invictus,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,Special: ECM6,Bolla Stealth Tank,Invictus,Machine Gun,2,2,1/2/3,MML 9,2,5,3/14/21,,,,,,,,,,,,,,,,,,,,,2x2,2x5,,,,,
0,Tank,Bolla Stealth Tank (RotS) Prime,6,AAAAAA,3,SSS,5W,+2,0,0,0,6,5,"Special: ECM6, TAG9",Bolla Stealth Tank (RotS),Prime,Machine Gun,2,2,1/2/3,Rotary AC/5,6,5,5/10/15,MML 3,1,5,3/14/21,,,,,,,,,,,,,,,,,2x2,6x5,1x5,,,,
0,Tank,Carnivore Assault Tank (HAG),8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,5,4,Special: ECM6,Carnivore Assault Tank,(HAG),Medium Pulse Laser,2,7,4/8/12,AP Gauss Rifle,4,3,3/6/9,HAG/40,5,1,8/16/24,,,,,,,,,,,,,,,,,2x7,4x3,5x1,,,,
0,Tank,Carnivore Assault Tank (Second Line),8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,5,4,,Carnivore Assault Tank,(Second Line),Medium Pulse Laser,2,7,4/8/12,Light Machine Gun,2,1,2/4/6,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,,,,,,,,,2x7,2x1,1x10,,10x1,,
0,Tank,Carnivore Assault Tank ,8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,5,4,Special: ECM6,Carnivore Assault Tank,None,ER Medium Laser,2,7,5/10/15,Heavy Machine Gun,2,3,1/2/2,Gauss Rifle,2,15,7/15/22,,,,,,,,,,,,,,,,,2x7,2x3,2x15,,,,
0,Tank,Chalchiuhtotolin Support Tank (Bombast Laser),4,AAAA,3,SSS,5W,+2,0,0,0,5,4,,Chalchiuhtotolin Support Tank,(Bombast Laser),Light Machine Gun,3,1,2/4/6,Bombast Laser,1,12,5/10/15,Streak SRM 4,6,2,3/6/9,,,,,,,,,,,,,,,,,3x1,1x12,6x2,,,,
0,Tank,Chalchiuhtotolin Support Tank (Chemical Laser),4,AAAA,3,SSS,5W,+2,0,0,0,6,5,,Chalchiuhtotolin Support Tank,(Chemical Laser),Light Machine Gun,3,1,2/4/6,ER Medium Laser,2,7,5/10/15,Large Chemical Laser,1,8,5/10/15,Streak SRM 4,6,2,3/6/9,,,,,,,,,,,,,3x1,2x7,1x8,6x2,,,
0,Tank,Chalchiuhtotolin Support Tank ,4,AAAA,3,SSS,5W,+2,0,0,0,5,4,,Chalchiuhtotolin Support Tank,None,Light Machine Gun,3,1,2/4/6,Micro Pulse Laser,2,3,1/2/3,Large Pulse Laser,1,10,6/14/20,Flamer (Vehicle),1,2,1/2/3,Streak SRM 4,6,2,3/6/9,,,,,,,,,3x1,2x3,1x10,1x2,6x2,,
0,Tank,Demon Medium Tank (Rifle),2,AA,3,SSS,7W,+3,0,0,0,6,5,,Demon Medium Tank,(Rifle),"Rifle (Cannon, Medium)",1,6,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x6,,,,,,
0,Tank,Demon Medium Tank ,2,AA,3,SSS,7W,+3,0,0,0,6,5,,Demon Medium Tank,,Light Machine Gun,2,1,2/4/6,Flamer (Vehicle),2,2,1/2/3,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,2x1,2x2,2x6,,,,
0,Tank,Eldingar Hover Sled (Streak),4,AAAA,3,SSS,9H,+3,0,0,0,5,4,Special: ECM6,Eldingar Hover Sled,(Streak),Streak LRM 15,4,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,
0,Tank,Eldingar Hover Sled ,5,AAAAA,3,SSS,9H,+3,0,0,0,5,4,"Special: APC2, ECM6",Eldingar Hover Sled,None,ATM 9,2,5,5/10/15,Streak SRM 2,6,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,6x2,,,,,
0,Tank,Fensalir Combat WiGE (HAG),8,AAAAAAAA,4,SSSS,5W,+2,0,0,0,6,5,"Special: No Turret, APC2",Fensalir Combat WiGE,(HAG),HAG/30,0,1,8/16/24,ATM 9,5,5,5/10/15,ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,5x5,2x7,,,,
0,Tank,Fensalir Combat WiGE (Infantry),8,AAAAAAAA,4,SSSS,5W,+2,0,0,0,6,5,"Special: No Turret, APC4",Fensalir Combat WiGE,(Infantry),Gauss Rifle,1,15,7/15/22,ER Medium Laser,2,5,4/8/12,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,1x15,2x5,3x2,,,,
0,Tank,Fensalir Combat WiGE ,8,AAAAAAAA,4,SSSS,5W,+2,0,0,0,6,5,"Special: No Turret, APC1",Fensalir Combat WiGE,None,Heavy Gauss Rifle,1,15,6/13/20,MML 7,2,5,3/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,1x15,2x5,2x5,,,,
0,Tank,Fox Armored Car (Flamer),3,AAA,1,S,14H,+4,0,0,0,6,5,,Fox Armored Car,(Flamer),ER Medium Laser,1,5,4/8/12,Small Pulse Laser,1,3,1/2/3,Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,1x5,1x3,1x2,,,,
0,Tank,Fox Armored Car (VSP),3,AAA,1,S,14H,+4,0,0,0,6,5,,Fox Armored Car,(VSP),ER Medium Laser,1,5,4/8/12,Small VSP Laser,1,4,2/4/6,,,,,,,,,,,,,,,,,,,,,1x5,1x4,,,,,
0,Tank,Fox Armored Car ,3,AAA,1,S,14H,+4,0,0,0,6,5,,Fox Armored Car,None,ER Medium Laser,1,5,4/8/12,Small Pulse Laser,2,3,1/2/3,,,,,,,,,,,,,,,,,,,,,1x5,2x3,,,,,
0,Tank,Giggins APC (Fire Support),5,AAAAA,2,SS,6W,+2,0,0,0,6,5,Special: APC1,Giggins APC,(Fire Support),ER Medium Laser,2,5,4/8/12,MML 5,1,5,3/14/21,,,,,,,,,,,,,,,,,,,,,2x5,1x5,,,,,
0,Tank,Giggins APC ,4,AAAA,2,SS,6W,+2,0,0,0,6,5,"Special: APC2, ECM6",Giggins APC,None,Heavy Machine Gun,2,3,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,2x3,,,,,,
0,Tank,Gurteltier MBT (C3M),13,AAAAAAAAAAAAA,5,SSSSS,3T,+1,0,0,0,5,4,Special: ECM6,Gurteltier MBT,(C3M),Machine Gun,3,2,1/2/3,ER PPC,1,10,7/14/23,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,MML 7,1,5,3/14/21,,,,,3x2,1x10,1x10,,10x1,1x5,
0,Tank,Gurteltier MBT ,13,AAAAAAAAAAAAA,5,SSSSS,3T,+1,0,0,0,5,4,Special: ECM6,Gurteltier MBT,,Machine Gun,2,2,1/2/3,ER PPC,1,10,7/14/23,Gauss Rifle,1,15,7/15/22,MML 7,1,5,3/14/21,,,,,,,,,,,,,2x2,1x10,1x15,1x5,,,
0,SupportTank,J-37 Ordnance Transport (Original),3,AAA,3,SSS,5W,+2,0,0,0,6,5,,J-37 Ordnance Transport,(Original),Small Laser,1,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x3,,,,,,
0,SupportTank,J-37 Ordnance Transport ,3,AAA,3,SSS,5W,+2,0,0,0,6,5,,J-37 Ordnance Transport,None,ER Small Laser,1,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,1x3,,,,,,
0,Tank,JES II Strategic Missile Carrier ,6,AAAAAA,4,SSSS,2T,0,0,0,0,6,5,"Special: No Turret, ECM6",JES II Strategic Missile Carrier,,ER Medium Laser,1,5,4/8/12,LRM 15,8,5,7/14/21,MML 9,2,5,3/14/21,,,,,,,,,,,,,,,,,1x5,8x5,2x5,,,,
0,Tank,JES II Strategic Missile Carrier ,6,AAAAAA,4,SSSS,2T,0,0,0,0,6,5,"Special: No Turret, ECM6",JES II Strategic Missile Carrier,None,ER Medium Laser,1,5,4/8/12,LRM 15,8,5,7/14/21,MML 9,2,5,3/14/21,,,,,,,,,,,,,,,,,1x5,8x5,2x5,,,,
0,Tank,Joust Medium Tank BE700,6,AAAAAA,2,SS,5T,+2,0,0,0,5,4,,Joust Medium Tank,BE700,ER Large Laser,1,10,8/15/25,ATM 9,2,5,5/10/15,Light Machine Gun,4,1,2/4/6,,,,,,,,,,,,,,,,,1x10,2x5,4x1,,,,
0,Tank,Joust Medium Tank BE701,5,AAAAA,2,SS,5T,+2,0,0,0,5,4,,Joust Medium Tank,BE701,ER Large Laser,1,10,8/15/25,LRM 10,1,5,7/14/21,Light Machine Gun,8,1,2/4/6,,,,,,,,,,,,,,,,,1x10,1x5,8x1,,,,
0,Tank,Kinnol MBT (PPC),7,AAAAAAA,4,SSSS,5T,+2,0,0,0,6,5,,Kinnol MBT,(PPC),PPC,1,10,6/12/18,Medium Laser,1,5,3/6/9,Machine Gun,3,2,1/2/3,MML 5,2,5,3/14/21,,,,,,,,,,,,,1x10,1x5,3x2,2x5,,,
0,Tank,Kinnol MBT ,7,AAAAAAA,4,SSSS,5T,+2,0,0,0,6,5,,Kinnol MBT,None,MML 5,2,5,3/14/21,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),10,1,6/12/18,ER Medium Laser,1,5,4/8/12,,,,,,,,,2x5,1x10,,10x1,1x5,,
0,Tank,Marksman MBT M1,7,AAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,,Marksman MBT,M1,Gauss Rifle,1,15,7/15/22,MRM 10,3,5,3/8/15,SRM 6,8,2,3/6/9,Streak SRM 4,6,2,3/6/9,Machine Gun,4,2,1/2/3,,,,,,,,,1x15,3x5,8x2,6x2,4x2,,
0,Tank,Marksman MBT M1A,10,AAAAAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,,Marksman MBT,M1A,Gauss Rifle,1,15,7/15/22,MML 9,2,5,3/14/21,Medium Laser,4,5,3/6/9,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,1x15,2x5,4x5,4x2,,,
0,Tank,Maxim Mk II Transport (Infantry Support) 'Shiloh',4,AAAA,3,SSS,8H,+3,0,0,0,6,5,Special: APC2,Maxim Mk II Transport,(Infantry Support) 'Shiloh',Light PPC,2,5,6/12/18,MML 3,1,5,3/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,2x5,1x5,2x2,,,,
0,Tank,Maxim Mk II Transport ,4,AAAA,3,SSS,8H,+3,0,0,0,6,5,Special: APC4,Maxim Mk II Transport,,MML 3,1,5,3/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
0,Tank,Moltke MBT M1,8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,6,5,,Moltke MBT,M1,Light Gauss Rifle,2,8,8/17/25,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,2x8,1x8,,,,,
0,Tank,Moltke MBT M2,8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,6,5,,Moltke MBT,M2,Snub-Nose PPC,1,8,9/13/15,MML 7,5,5,3/14/21,,,,,,,,,,,,,,,,,,,,,1x8,5x5,,,,,
0,Tank,Moltke MBT M3,8,AAAAAAAA,4,SSSS,4T,+1,0,0,0,6,5,Special: TAG9,Moltke MBT,M3,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),20,1,6/12/18,Plasma Rifle,1,10,5/10/15,,,,,,,,,,,,,2x10,,20x1,1x10,,,
0,Tank,Padilla Tube Artillery Tank (LTC),4,AAAA,3,SSS,3W,+1,0,0,0,6,5,Special: ECM6,Padilla Tube Artillery Tank,(LTC),Long Tom Cannon,1,20,6/13/20,Small Pulse Laser,2,3,1/2/3,LRM 5,1,5,7/14/21,,,,,,,,,,,,,,,,,1x20,2x3,1x5,,,,
0,Tank,Padilla Tube Artillery Tank (Thumper),4,AAAA,3,SSS,3W,+1,0,0,0,6,5,"Special: ECM6, ART-Thumper1",Padilla Tube Artillery Tank,(Thumper),Medium Pulse Laser,2,6,2/4/6,MML 3,2,5,3/14/21,,,,,,,,,,,,,,,,,,,,,2x6,2x5,,,,,
0,Tank,Padilla Tube Artillery Tank ,4,AAAA,3,SSS,3W,+1,0,0,0,6,5,Special: ART-Sniper1,Padilla Tube Artillery Tank,None,Small Pulse Laser,2,3,1/2/3,LRM 5,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x3,2x5,,,,,
0,Tank,Palmoni Assault Infantry Fighting Vehicle ,7,AAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,Special: APC2,Palmoni Assault Infantry Fighting Vehicle,None,Light Machine Gun,3,1,2/4/6,MML 7,2,5,3/14/21,Light AC/5,1,5,5/10/15,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,3x1,2x5,1x5,1x5,,,
0,Tank,Po II Heavy Tank (Arrow IV),6,AAAAAA,3,SSS,4T,+1,0,0,0,6,5,,Po II Heavy Tank,(Arrow IV),Arrow IV,1,20,1/2/8,LRM 5,2,5,7/14/21,Streak SRM 2,4,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,1x20,2x5,4x2,2x2,,,
0,Tank,Po II Heavy Tank ,6,AAAAAA,3,SSS,4T,+1,0,0,0,6,5,,Po II Heavy Tank,None,Ultra AC/20,2,20,3/7/10,LRM 5,2,5,7/14/21,Streak SRM 2,4,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,2x20,2x5,4x2,2x2,,,
0,Tank,Prowler Multi-Terrain Vehicle (ECM),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,Special: ECM6,Prowler Multi-Terrain Vehicle,(ECM),SRM 2,2,2,3/6/9,LRM 10,1,5,7/14/21,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,2x2,1x5,2x6,,,,
0,Tank,Prowler Multi-Terrain Vehicle (RAF),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,Special: APC1,Prowler Multi-Terrain Vehicle,(RAF),MML 7,1,5,3/14/21,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,,,,,1x5,2x6,,,,,
0,Tank,Prowler Multi-Terrain Vehicle (Sealed),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,,Prowler Multi-Terrain Vehicle,(Sealed),SRM 2,2,2,3/6/9,LRM 10,1,5,7/14/21,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,2x2,1x5,2x6,,,,
0,Tank,Prowler Multi-Terrain Vehicle (Succession Wars),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,,Prowler Multi-Terrain Vehicle,(Succession Wars),SRM 2,2,2,3/6/9,LRM 10,1,5,7/14/21,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,2x2,1x5,2x5,,,,
0,Tank,Prowler Multi-Terrain Vehicle (Support),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,Special: APC1,Prowler Multi-Terrain Vehicle,(Support),SRM 2,2,2,3/6/9,LRM 15,2,5,7/14/21,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,2x2,2x5,2x5,,,,
0,Tank,Prowler Multi-Terrain Vehicle (WoB),4,AAAA,3,SSS,4T,+1,0,0,0,6,5,Special: APC2,Prowler Multi-Terrain Vehicle,(WoB),MML 7,1,5,3/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,1x5,2x5,,,,,
0,Tank,Prowler Multi-Terrain Vehicle ,4,AAAA,3,SSS,4T,+1,0,0,0,6,5,,Prowler Multi-Terrain Vehicle,,SRM 2,2,2,3/6/9,LRM 10,1,5,7/14/21,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,2x2,1x5,2x6,,,,
0,Tank,Ranger Armored Fighting Vehicle VV1 (MG),5,AAAAA,3,SSS,6W,+2,0,0,0,6,5,,Ranger Armored Fighting Vehicle,VV1 (MG),Small Laser,4,3,1/2/3,Machine Gun,8,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x3,8x2,,,,,
0,Tank,Ranger Armored Fighting Vehicle VV1,5,AAAAA,3,SSS,6W,+2,0,0,0,6,5,,Ranger Armored Fighting Vehicle,VV1,ER Small Laser,2,3,2/4/5,Light Machine Gun,4,1,2/4/6,Light Machine Gun Array,1,1,2/4/6,Machine Gun,4,2,1/2/3,Machine Gun Array,1,2,1/2/3,,,,,,,,,2x3,4x1,1x1,4x2,1x2,,
0,Tank,Ranger Armored Fighting Vehicle VV2,5,AAAAA,3,SSS,6W,+2,0,0,0,6,5,,Ranger Armored Fighting Vehicle,VV2,ER Small Laser,2,3,2/4/5,Magshot Gauss Rifle,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x3,8x2,,,,,
0,Tank,Ranger Armored Fighting Vehicle VV22,6,AAAAAA,3,SSS,6W,+2,0,0,0,6,5,,Ranger Armored Fighting Vehicle,VV22,ER Small Laser,2,3,2/4/5,Magshot Gauss Rifle,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x3,8x2,,,,,
0,Tank,Regulator II Hovertank (RAC),6,AAAAAA,3,SSS,10H,+4,0,0,0,5,4,Special: ECM6,Regulator II Hovertank,(RAC),Rotary AC/5,6,5,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,6x5,,,,,,
0,Tank,Regulator II Hovertank (Stealth),4,AAAA,3,SSS,10H,+4,0,0,0,5,4,Special: ECM6,Regulator II Hovertank,(Stealth),Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,Tank,Regulator II Hovertank ,6,AAAAAA,3,SSS,10H,+4,0,0,0,6,5,,Regulator II Hovertank,None,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
0,SupportVTOL,Tonbo Superheavy Transport ,2,AA,3,SSS,6V,+2,0,0,0,6,5,"Special: No Turret, APC3",Tonbo Superheavy Transport,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Trajan Assault Infantry Fighting Vehicle (ICE),7,AAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,Special: APC2,Trajan Assault Infantry Fighting Vehicle,(ICE),Light Machine Gun,3,1,2/4/6,LRM 10,1,5,7/14/21,Streak SRM 6,4,2,3/6/9,Light AC/5,1,5,5/10/15,,,,,,,,,,,,,3x1,1x5,4x2,1x5,,,
0,Tank,Trajan Assault Infantry Fighting Vehicle ,7,AAAAAAA,5,SSSSS,3T,+1,0,0,0,6,5,"Special: APC2, ECM6",Trajan Assault Infantry Fighting Vehicle,None,Light Machine Gun,3,1,2/4/6,MML 7,2,5,3/14/21,Light AC/5,1,5,5/10/15,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,3x1,2x5,1x5,1x5,,,
0,Tank,Transportable Field Repair Unit JI-100,1,A,3,SSS,3T,+1,0,0,0,6,5,Special: No Turret,Transportable Field Repair Unit,JI-100,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
0,SupportVTOL,Trireme Infantry Transport (CS),2,AA,3,SSS,7V,+3,0,0,0,6,5,"Special: No Turret, APC4, ECM6",Trireme Infantry Transport,(CS),SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
0,SupportVTOL,Trireme Infantry Transport ,2,AA,3,SSS,6V,+2,0,0,0,6,5,Special: No Turret,Trireme Infantry Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Tank,Tufana Hovercraft (iNarc),3,AAA,2,SS,11H,+4,0,0,0,6,5,Special: TAG9,Tufana Hovercraft,(iNarc),Medium Pulse Laser,2,6,2/4/6,ER Small Laser,1,3,2/4/5,,,,,,,,,,,,,,,,,,,,,2x6,1x3,,,,,
0,Tank,Tufana Hovercraft ,3,AAA,2,SS,11H,+4,0,0,0,6,5,Special: TAG9,Tufana Hovercraft,None,MML 7,1,5,3/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
0,Tank,Winston Combat Vehicle (LAC),10,AAAAAAAAAA,4,SSSS,3T,+1,0,0,0,6,5,,Winston Combat Vehicle,(LAC),Streak SRM 6,4,2,3/6/9,MML 7,2,5,3/14/21,Light AC/5,2,5,5/10/15,,,,,,,,,,,,,,,,,4x2,2x5,2x5,,,,
0,Tank,Winston Combat Vehicle ,10,AAAAAAAAAA,4,SSSS,3T,+1,0,0,0,5,4,,Winston Combat Vehicle,None,Streak SRM 6,4,2,3/6/9,LRM 15,4,5,7/14/21,Light PPC,2,5,6/12/18,,,,,,,,,,,,,,,,,4x2,4x5,2x5,,,,
0,VTOL,Yasha VTOL (Interdictor),2,AA,2,SS,7V,+3,0,0,0,6,5,"Special: No Turret, ECM6",Yasha VTOL,(Interdictor),MML 7,2,5,3/14/21,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
0,VTOL,Yasha VTOL 'Spectre',2,AA,2,SS,7V,+3,0,0,0,5,4,"Special: No Turret, ECM6",Yasha VTOL,'Spectre',Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
0,VTOL,Yasha VTOL ,2,AA,2,SS,7V,+3,0,0,0,6,5,Special: No Turret,Yasha VTOL,None,Heavy PPC,1,15,6/12/18,Light Machine Gun,1,1,2/4/6,,,,,,,,,,,,,,,,,,,,,1x15,1x1,,,,,
0,Tank,Zephyros Infantry Support Vehicle (Dual Turret),4,AAAA,2,SS,8W,+3,0,0,0,5,4,Special: ECM6,Zephyros Infantry Support Vehicle,(Dual Turret),Light Machine Gun,2,1,2/4/6,ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,2x1,2x7,,,,,
0,Tank,Zephyros Infantry Support Vehicle ,4,AAAA,2,SS,8W,+3,0,0,0,5,4,Special: ECM6,Zephyros Infantry Support Vehicle,None,ER Medium Laser,2,7,5/10/15,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,2x7,2x1,,,,,
0,FixedWingSupport,Zugvogel Omni Support Aircraft A,7,AAAAAAA,8,SSSSSSSS,0A,0,0,0,0,6,5,Special: No Turret,Zugvogel Omni Support Aircraft,A,Medium VSP Laser,1,7,2/5/9,LB 2-X AC (Slug),2,2,9/18/27,-- OR --,,,,LB 2-X AC (Pellet),4,1,9/18/27,,,,,,,,,,,,,1x7,2x2,,4x1,,,
0,FixedWingSupport,Zugvogel Omni Support Aircraft B,7,AAAAAAA,8,SSSSSSSS,0A,0,0,0,0,6,5,Special: No Turret,Zugvogel Omni Support Aircraft,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
